region_id,chrom,start,end,block_start,block_end,notes
ldEUR_13_0017,13,43851218,44151218,43101027,44901409,LDetect EUR block (full block: 13:43101027-44901409)
ldEUR_13_0018,13,45548311,45848311,44901409,46495214,LDetect EUR block (full block: 13:44901409-46495214)
ldEUR_13_0019,13,46813146,47113146,46495214,47431079,LDetect EUR block (full block: 13:46495214-47431079)
ldEUR_13_0020,13,48257520,48557520,47431079,49383962,LDetect EUR block (full block: 13:47431079-49383962)
ldEUR_13_0021,13,50337526,50637526,49383962,51591091,LDetect EUR block (full block: 13:49383962-51591091)
ldEUR_13_0022,13,52315356,52615356,51591091,53339622,LDetect EUR block (full block: 13:51591091-53339622)
ldEUR_13_0023,13,53861243,54161243,53339622,54682864,LDetect EUR block (full block: 13:53339622-54682864)
ldEUR_13_0024,13,55099997,55399997,54682864,55817131,LDetect EUR block (full block: 13:54682864-55817131)
ldEUR_13_0025,13,56535674,56835674,55817131,57554217,LDetect EUR block (full block: 13:55817131-57554217)
ldEUR_13_0026,13,57832421,58132421,57554217,58410626,LDetect EUR block (full block: 13:57554217-58410626)
ldEUR_13_0027,13,58706448,59006448,58410626,59302271,LDetect EUR block (full block: 13:58410626-59302271)
ldEUR_13_0028,13,59928524,60228524,59302271,60854778,LDetect EUR block (full block: 13:59302271-60854778)
ldEUR_13_0029,13,61073363,61373363,60854778,61591949,LDetect EUR block (full block: 13:60854778-61591949)
ldEUR_13_0030,13,62631754,62931754,61591949,63971559,LDetect EUR block (full block: 13:61591949-63971559)
ldEUR_13_0031,13,64436080,64736080,63971559,65200602,LDetect EUR block (full block: 13:63971559-65200602)
ldEUR_13_0032,13,66372527,66672527,65200602,67844453,LDetect EUR block (full block: 13:65200602-67844453)
ldEUR_13_0033,13,69134484,69434484,67844453,70724516,LDetect EUR block (full block: 13:67844453-70724516)
ldEUR_13_0034,13,70975653,71275653,70724516,71526791,LDetect EUR block (full block: 13:70724516-71526791)
ldEUR_13_0035,13,72580440,72880440,71526791,73934089,LDetect EUR block (full block: 13:71526791-73934089)
ldEUR_13_0036,13,74652116,74952116,73934089,75670143,LDetect EUR block (full block: 13:73934089-75670143)
ldEUR_13_0037,13,76390349,76690349,75670143,77410555,LDetect EUR block (full block: 13:75670143-77410555)
ldEUR_13_0038,13,77959684,78259684,77410555,78808813,LDetect EUR block (full block: 13:77410555-78808813)
ldEUR_13_0039,13,79547244,79847244,78808813,80585676,LDetect EUR block (full block: 13:78808813-80585676)
ldEUR_13_0040,13,81433745,81733745,80585676,82581814,LDetect EUR block (full block: 13:80585676-82581814)
ldEUR_13_0041,13,83207479,83507479,82581814,84133144,LDetect EUR block (full block: 13:82581814-84133144)
ldEUR_13_0042,13,84722030,85022030,84133144,85610916,LDetect EUR block (full block: 13:84133144-85610916)
ldEUR_13_0043,13,86935399,87235399,85610916,88559882,LDetect EUR block (full block: 13:85610916-88559882)
ldEUR_13_0044,13,89390596,89690596,88559882,90521311,LDetect EUR block (full block: 13:88559882-90521311)
ldEUR_13_0045,13,91675501,91975501,90521311,93129691,LDetect EUR block (full block: 13:90521311-93129691)
ldEUR_13_0046,13,93208073,93508073,93129691,93586455,LDetect EUR block (full block: 13:93129691-93586455)
ldEUR_13_0047,13,94687006,94987006,93586455,96087558,LDetect EUR block (full block: 13:93586455-96087558)
ldEUR_13_0048,13,96653384,96953384,96087558,97519210,LDetect EUR block (full block: 13:96087558-97519210)
ldEUR_13_0049,13,98079064,98379064,97519210,98938919,LDetect EUR block (full block: 13:97519210-98938919)
ldEUR_13_0050,13,99606507,99906507,98938919,100574095,LDetect EUR block (full block: 13:98938919-100574095)
ldEUR_13_0051,13,101287309,101587309,100574095,102300523,LDetect EUR block (full block: 13:100574095-102300523)
ldEUR_13_0052,13,103033616,103333616,102300523,104066710,LDetect EUR block (full block: 13:102300523-104066710)
ldEUR_13_0053,13,104305412,104605412,104066710,104844114,LDetect EUR block (full block: 13:104066710-104844114)
ldEUR_13_0054,13,105395834,105695834,104844114,106247554,LDetect EUR block (full block: 13:104844114-106247554)
ldEUR_13_0055,13,106348777,106648777,106247554,106750000,LDetect EUR block (full block: 13:106247554-106750000)
ldEUR_13_0056,13,107319938,107619938,106750000,108189877,LDetect EUR block (full block: 13:106750000-108189877)
ldEUR_13_0057,13,108505543,108805543,108189877,109121210,LDetect EUR block (full block: 13:108189877-109121210)
ldEUR_13_0058,13,109318161,109618161,109121210,109815112,LDetect EUR block (full block: 13:109121210-109815112)
ldEUR_13_0059,13,110373592,110673592,109815112,111232073,LDetect EUR block (full block: 13:109815112-111232073)
ldEUR_13_0060,13,111589832,111889832,111232073,112247592,LDetect EUR block (full block: 13:111232073-112247592)
ldEUR_13_0061,13,112760040,113060040,112247592,113572488,LDetect EUR block (full block: 13:112247592-113572488)
ldEUR_13_0062,13,114191170,114491170,113572488,115109853,LDetect EUR block (full block: 13:113572488-115109853)
ldEUR_14_0001,14,20145743,20445743,19002084,21589402,LDetect EUR block (full block: 14:19002084-21589402)
ldEUR_14_0002,14,22154033,22454033,21589402,23018665,LDetect EUR block (full block: 14:21589402-23018665)
ldEUR_14_0003,14,23811894,24111894,23018665,24905123,LDetect EUR block (full block: 14:23018665-24905123)
ldEUR_14_0004,14,25370404,25670404,24905123,26135686,LDetect EUR block (full block: 14:24905123-26135686)
ldEUR_14_0005,14,27151109,27451109,26135686,28466533,LDetect EUR block (full block: 14:26135686-28466533)
ldEUR_14_0006,14,29069339,29369339,28466533,29972145,LDetect EUR block (full block: 14:28466533-29972145)
ldEUR_14_0007,14,31027705,31327705,29972145,32383265,LDetect EUR block (full block: 14:29972145-32383265)
ldEUR_14_0008,14,33464758,33764758,32383265,34846251,LDetect EUR block (full block: 14:32383265-34846251)
ldEUR_14_0009,14,35202922,35502922,34846251,35859593,LDetect EUR block (full block: 14:34846251-35859593)
ldEUR_14_0010,14,37113659,37413659,35859593,38667725,LDetect EUR block (full block: 14:35859593-38667725)
ldEUR_14_0011,14,39354857,39654857,38667725,40341990,LDetect EUR block (full block: 14:38667725-40341990)
ldEUR_14_0012,14,40828746,41128746,40341990,41615502,LDetect EUR block (full block: 14:40341990-41615502)
ldEUR_14_0013,14,42226445,42526445,41615502,43137389,LDetect EUR block (full block: 14:41615502-43137389)
ldEUR_14_0014,14,43690308,43990308,43137389,44543227,LDetect EUR block (full block: 14:43137389-44543227)
ldEUR_14_0015,14,45162561,45462561,44543227,46081896,LDetect EUR block (full block: 14:44543227-46081896)
ldEUR_14_0016,14,46265513,46565513,46081896,46749130,LDetect EUR block (full block: 14:46081896-46749130)
ldEUR_14_0017,14,47511358,47811358,46749130,48573586,LDetect EUR block (full block: 14:46749130-48573586)
ldEUR_14_0018,14,48639528,48939528,48573586,49005471,LDetect EUR block (full block: 14:48573586-49005471)
ldEUR_14_0019,14,49606615,49906615,49005471,50507760,LDetect EUR block (full block: 14:49005471-50507760)
ldEUR_14_0020,14,50850666,51150666,50507760,51493572,LDetect EUR block (full block: 14:50507760-51493572)
ldEUR_14_0021,14,52333977,52633977,51493572,53474383,LDetect EUR block (full block: 14:51493572-53474383)
ldEUR_14_0022,14,53586107,53886107,53474383,53997831,LDetect EUR block (full block: 14:53474383-53997831)
ldEUR_14_0023,14,54465756,54765756,53997831,55233681,LDetect EUR block (full block: 14:53997831-55233681)
ldEUR_14_0024,14,55575280,55875280,55233681,56216880,LDetect EUR block (full block: 14:55233681-56216880)
ldEUR_14_0025,14,56699071,56999071,56216880,57481262,LDetect EUR block (full block: 14:56216880-57481262)
ldEUR_14_0026,14,58314799,58614799,57481262,59448336,LDetect EUR block (full block: 14:57481262-59448336)
ldEUR_14_0027,14,60414380,60714380,59448336,61680424,LDetect EUR block (full block: 14:59448336-61680424)
ldEUR_14_0028,14,62585219,62885219,61680424,63790015,LDetect EUR block (full block: 14:61680424-63790015)
ldEUR_14_0029,14,64355156,64655156,63790015,65220298,LDetect EUR block (full block: 14:63790015-65220298)
ldEUR_14_0030,14,65659926,65959926,65220298,66399555,LDetect EUR block (full block: 14:65220298-66399555)
ldEUR_14_0031,14,67045936,67345936,66399555,67992317,LDetect EUR block (full block: 14:66399555-67992317)
ldEUR_14_0032,14,69412137,69712137,67992317,71131957,LDetect EUR block (full block: 14:67992317-71131957)
ldEUR_14_0033,14,71860786,72160786,71131957,72889615,LDetect EUR block (full block: 14:71131957-72889615)
ldEUR_14_0034,14,74517191,74817191,72889615,76444767,LDetect EUR block (full block: 14:72889615-76444767)
ldEUR_14_0035,14,76687119,76987119,76444767,77229472,LDetect EUR block (full block: 14:76444767-77229472)
ldEUR_14_0036,14,77745708,78045708,77229472,78561945,LDetect EUR block (full block: 14:77229472-78561945)
ldEUR_14_0037,14,79224262,79524262,78561945,80186579,LDetect EUR block (full block: 14:78561945-80186579)
ldEUR_14_0038,14,80733146,81033146,80186579,81579714,LDetect EUR block (full block: 14:80186579-81579714)
ldEUR_14_0039,14,82208905,82508905,81579714,83138097,LDetect EUR block (full block: 14:81579714-83138097)
ldEUR_14_0040,14,83539865,83839865,83138097,84241633,LDetect EUR block (full block: 14:83138097-84241633)
ldEUR_14_0041,14,84843976,85143976,84241633,85746319,LDetect EUR block (full block: 14:84241633-85746319)
ldEUR_14_0042,14,86046660,86346660,85746319,86647002,LDetect EUR block (full block: 14:85746319-86647002)
ldEUR_14_0043,14,86991171,87291171,86647002,87635341,LDetect EUR block (full block: 14:86647002-87635341)
ldEUR_14_0044,14,88416492,88716492,87635341,89497643,LDetect EUR block (full block: 14:87635341-89497643)
ldEUR_14_0045,14,90247251,90547251,89497643,91296860,LDetect EUR block (full block: 14:89497643-91296860)
ldEUR_14_0046,14,92064579,92364579,91296860,93132299,LDetect EUR block (full block: 14:91296860-93132299)
ldEUR_14_0047,14,93578792,93878792,93132299,94325285,LDetect EUR block (full block: 14:93132299-94325285)
ldEUR_14_0048,14,94888076,95188076,94325285,95750867,LDetect EUR block (full block: 14:94325285-95750867)
ldEUR_14_0049,14,95856641,96156641,95750867,96262415,LDetect EUR block (full block: 14:95750867-96262415)
ldEUR_14_0050,14,97151788,97451788,96262415,98341162,LDetect EUR block (full block: 14:96262415-98341162)
ldEUR_14_0051,14,98589847,98889847,98341162,99138532,LDetect EUR block (full block: 14:98341162-99138532)
ldEUR_14_0052,14,100186419,100486419,99138532,101534307,LDetect EUR block (full block: 14:99138532-101534307)
ldEUR_14_0053,14,102123204,102423204,101534307,103012102,LDetect EUR block (full block: 14:101534307-103012102)
ldEUR_14_0054,14,103856912,104156912,103012102,105001723,LDetect EUR block (full block: 14:103012102-105001723)
ldEUR_14_0055,14,105521040,105821040,105001723,106340358,LDetect EUR block (full block: 14:105001723-106340358)
ldEUR_14_0056,14,106664906,106964906,106340358,107289454,LDetect EUR block (full block: 14:106340358-107289454)
ldEUR_15_0001,15,20416402,20716402,20001200,21131604,LDetect EUR block (full block: 15:20001200-21131604)
ldEUR_15_0002,15,22513365,22813365,21131604,24195127,LDetect EUR block (full block: 15:21131604-24195127)
ldEUR_15_0003,15,24501858,24801858,24195127,25108590,LDetect EUR block (full block: 15:24195127-25108590)
ldEUR_15_0004,15,26053351,26353351,25108590,27298112,LDetect EUR block (full block: 15:25108590-27298112)
ldEUR_15_0005,15,28168307,28468307,27298112,29338502,LDetect EUR block (full block: 15:27298112-29338502)
ldEUR_15_0006,15,29602035,29902035,29338502,30165568,LDetect EUR block (full block: 15:29338502-30165568)
ldEUR_15_0007,15,30728694,31028694,30165568,31591821,LDetect EUR block (full block: 15:30165568-31591821)
ldEUR_15_0008,15,31866816,32166816,31591821,32441811,LDetect EUR block (full block: 15:31591821-32441811)
ldEUR_15_0009,15,33078618,33378618,32441811,34015425,LDetect EUR block (full block: 15:32441811-34015425)
ldEUR_15_0010,15,34399338,34699338,34015425,35083251,LDetect EUR block (full block: 15:34015425-35083251)
ldEUR_15_0011,15,36119876,36419876,35083251,37456502,LDetect EUR block (full block: 15:35083251-37456502)
ldEUR_15_0012,15,37843639,38143639,37456502,38530777,LDetect EUR block (full block: 15:37456502-38530777)
ldEUR_15_0013,15,39307454,39607454,38530777,40384132,LDetect EUR block (full block: 15:38530777-40384132)
ldEUR_15_0014,15,40630823,40930823,40384132,41177514,LDetect EUR block (full block: 15:40384132-41177514)
ldEUR_15_0015,15,41826956,42126956,41177514,42776399,LDetect EUR block (full block: 15:41177514-42776399)
ldEUR_15_0016,15,43337224,43637224,42776399,44198049,LDetect EUR block (full block: 15:42776399-44198049)
ldEUR_15_0017,15,45258418,45558418,44198049,46618787,LDetect EUR block (full block: 15:44198049-46618787)
ldEUR_15_0018,15,47227417,47527417,46618787,48136048,LDetect EUR block (full block: 15:46618787-48136048)
ldEUR_15_0019,15,48922045,49222045,48136048,50008043,LDetect EUR block (full block: 15:48136048-50008043)
ldEUR_15_0020,15,50692801,50992801,50008043,51677560,LDetect EUR block (full block: 15:50008043-51677560)
ldEUR_15_0021,15,52223328,52523328,51677560,53069096,LDetect EUR block (full block: 15:51677560-53069096)
ldEUR_15_0022,15,53638812,53938812,53069096,54508528,LDetect EUR block (full block: 15:53069096-54508528)
ldEUR_15_0023,15,54672398,54972398,54508528,55136269,LDetect EUR block (full block: 15:54508528-55136269)
ldEUR_15_0024,15,55869021,56169021,55136269,56901773,LDetect EUR block (full block: 15:55136269-56901773)
ldEUR_15_0025,15,57521569,57821569,56901773,58441366,LDetect EUR block (full block: 15:56901773-58441366)
ldEUR_15_0026,15,58917741,59217741,58441366,59694116,LDetect EUR block (full block: 15:58441366-59694116)
ldEUR_15_0027,15,60329976,60629976,59694116,61265836,LDetect EUR block (full block: 15:59694116-61265836)
ldEUR_15_0028,15,62090529,62390529,61265836,63215222,LDetect EUR block (full block: 15:61265836-63215222)
ldEUR_15_0029,15,64009945,64309945,63215222,65104668,LDetect EUR block (full block: 15:63215222-65104668)
ldEUR_15_0030,15,65949717,66249717,65104668,67094767,LDetect EUR block (full block: 15:65104668-67094767)
ldEUR_15_0031,15,67906383,68206383,67094767,69017999,LDetect EUR block (full block: 15:67094767-69017999)
ldEUR_15_0032,15,69425670,69725670,69017999,70133341,LDetect EUR block (full block: 15:69017999-70133341)
ldEUR_15_0033,15,70877995,71177995,70133341,71922649,LDetect EUR block (full block: 15:70133341-71922649)
ldEUR_15_0034,15,72625681,72925681,71922649,73628714,LDetect EUR block (full block: 15:71922649-73628714)
ldEUR_15_0035,15,74863669,75163669,73628714,76398624,LDetect EUR block (full block: 15:73628714-76398624)
ldEUR_15_0036,15,77307338,77607338,76398624,78516053,LDetect EUR block (full block: 15:76398624-78516053)
ldEUR_15_0037,15,79538515,79838515,78516053,80860978,LDetect EUR block (full block: 15:78516053-80860978)
ldEUR_15_0038,15,82410723,82710723,80860978,84260468,LDetect EUR block (full block: 15:80860978-84260468)
ldEUR_15_0039,15,85306686,85606686,84260468,86652905,LDetect EUR block (full block: 15:84260468-86652905)
ldEUR_15_0040,15,87361424,87661424,86652905,88369943,LDetect EUR block (full block: 15:86652905-88369943)
ldEUR_15_0041,15,89272747,89572747,88369943,90475551,LDetect EUR block (full block: 15:88369943-90475551)
ldEUR_15_0042,15,91169971,91469971,90475551,92164392,LDetect EUR block (full block: 15:90475551-92164392)
ldEUR_15_0043,15,92822647,93122647,92164392,93780902,LDetect EUR block (full block: 15:92164392-93780902)
ldEUR_15_0044,15,94202616,94502616,93780902,94924330,LDetect EUR block (full block: 15:93780902-94924330)
ldEUR_15_0045,15,95382963,95682963,94924330,96141596,LDetect EUR block (full block: 15:94924330-96141596)
ldEUR_15_0046,15,96936253,97236253,96141596,98030910,LDetect EUR block (full block: 15:96141596-98030910)
ldEUR_15_0047,15,98487484,98787484,98030910,99244059,LDetect EUR block (full block: 15:98030910-99244059)
ldEUR_15_0048,15,99790453,100090453,99244059,100636847,LDetect EUR block (full block: 15:99244059-100636847)
ldEUR_15_0049,15,100944770,101244770,100636847,101552694,LDetect EUR block (full block: 15:100636847-101552694)
ldEUR_15_0050,15,101886830,102186830,101552694,102520966,LDetect EUR block (full block: 15:101552694-102520966)
ldEUR_16_0001,16,483630,783630,60054,1207206,LDetect EUR block (full block: 16:60054-1207206)
ldEUR_16_0002,16,1836017,2136017,1207206,2764829,LDetect EUR block (full block: 16:1207206-2764829)
ldEUR_16_0003,16,3233012,3533012,2764829,4001196,LDetect EUR block (full block: 16:2764829-4001196)
ldEUR_16_0004,16,4409770,4709770,4001196,5118345,LDetect EUR block (full block: 16:4001196-5118345)
ldEUR_16_0005,16,5354962,5654962,5118345,5891580,LDetect EUR block (full block: 16:5118345-5891580)
ldEUR_16_0006,16,6242565,6542565,5891580,6893551,LDetect EUR block (full block: 16:5891580-6893551)
ldEUR_16_0007,16,7061336,7361336,6893551,7529121,LDetect EUR block (full block: 16:6893551-7529121)
ldEUR_16_0008,16,7783820,8083820,7529121,8338519,LDetect EUR block (full block: 16:7529121-8338519)
ldEUR_16_0009,16,8918969,9218969,8338519,9799419,LDetect EUR block (full block: 16:8338519-9799419)
ldEUR_16_0010,16,9962725,10262725,9799419,10426032,LDetect EUR block (full block: 16:9799419-10426032)
ldEUR_16_0011,16,10823096,11123096,10426032,11520161,LDetect EUR block (full block: 16:10426032-11520161)
ldEUR_16_0012,16,11916629,12216629,11520161,12613098,LDetect EUR block (full block: 16:11520161-12613098)
ldEUR_16_0013,16,12733767,13033767,12613098,13154437,LDetect EUR block (full block: 16:12613098-13154437)
ldEUR_16_0014,16,13659219,13959219,13154437,14464002,LDetect EUR block (full block: 16:13154437-14464002)
ldEUR_16_0015,16,15159031,15459031,14464002,16154060,LDetect EUR block (full block: 16:14464002-16154060)
ldEUR_16_0016,16,16749404,17049404,16154060,17644749,LDetect EUR block (full block: 16:16154060-17644749)
ldEUR_16_0017,16,17994178,18294178,17644749,18643607,LDetect EUR block (full block: 16:17644749-18643607)
ldEUR_16_0018,16,19247089,19547089,18643607,20150571,LDetect EUR block (full block: 16:18643607-20150571)
ldEUR_16_0019,16,21149737,21449737,20150571,22448904,LDetect EUR block (full block: 16:20150571-22448904)
ldEUR_16_0020,16,23142889,23442889,22448904,24136875,LDetect EUR block (full block: 16:22448904-24136875)
ldEUR_16_0021,16,24911868,25211868,24136875,25986862,LDetect EUR block (full block: 16:24136875-25986862)
ldEUR_16_0022,16,26566308,26866308,25986862,27445755,LDetect EUR block (full block: 16:25986862-27445755)
ldEUR_16_0023,16,28091184,28391184,27445755,29036613,LDetect EUR block (full block: 16:27445755-29036613)
ldEUR_16_0024,16,30059778,30359778,29036613,31382943,LDetect EUR block (full block: 16:29036613-31382943)
ldEUR_16_0025,16,38741208,39041208,31382943,46399473,LDetect EUR block (full block: 16:31382943-46399473)
ldEUR_16_0026,16,47553699,47853699,46399473,49007926,LDetect EUR block (full block: 16:46399473-49007926)
ldEUR_16_0027,16,50371874,50671874,49007926,52035823,LDetect EUR block (full block: 16:49007926-52035823)
ldEUR_16_0028,16,52559197,52859197,52035823,53382572,LDetect EUR block (full block: 16:52035823-53382572)
ldEUR_16_0029,16,54493173,54793173,53382572,55903774,LDetect EUR block (full block: 16:53382572-55903774)
ldEUR_16_0030,16,56634052,56934052,55903774,57664330,LDetect EUR block (full block: 16:55903774-57664330)
ldEUR_16_0031,16,58204867,58504867,57664330,59045405,LDetect EUR block (full block: 16:57664330-59045405)
ldEUR_16_0032,16,59745549,60045549,59045405,60745694,LDetect EUR block (full block: 16:59045405-60745694)
ldEUR_16_0033,16,61337771,61637771,60745694,62229849,LDetect EUR block (full block: 16:60745694-62229849)
ldEUR_16_0034,16,62810719,63110719,62229849,63691589,LDetect EUR block (full block: 16:62229849-63691589)
ldEUR_16_0035,16,64665077,64965077,63691589,65938566,LDetect EUR block (full block: 16:63691589-65938566)
ldEUR_16_0036,16,67239964,67539964,65938566,68841363,LDetect EUR block (full block: 16:65938566-68841363)
ldEUR_16_0037,16,69797695,70097695,68841363,71054028,LDetect EUR block (full block: 16:68841363-71054028)
ldEUR_16_0038,16,71844589,72144589,71054028,72935150,LDetect EUR block (full block: 16:71054028-72935150)
ldEUR_16_0039,16,73803326,74103326,72935150,74971503,LDetect EUR block (full block: 16:72935150-74971503)
ldEUR_16_0040,16,75324728,75624728,74971503,75977954,LDetect EUR block (full block: 16:74971503-75977954)
ldEUR_16_0041,16,76600816,76900816,75977954,77523678,LDetect EUR block (full block: 16:75977954-77523678)
ldEUR_16_0042,16,77839985,78139985,77523678,78456292,LDetect EUR block (full block: 16:77523678-78456292)
ldEUR_16_0043,16,78645553,78945553,78456292,79134815,LDetect EUR block (full block: 16:78456292-79134815)
ldEUR_16_0044,16,79566094,79866094,79134815,80297374,LDetect EUR block (full block: 16:79134815-80297374)
ldEUR_16_0045,16,80884955,81184955,80297374,81772536,LDetect EUR block (full block: 16:80297374-81772536)
ldEUR_16_0046,16,82110132,82410132,81772536,82747728,LDetect EUR block (full block: 16:81772536-82747728)
ldEUR_16_0047,16,82962468,83262468,82747728,83477208,LDetect EUR block (full block: 16:82747728-83477208)
ldEUR_16_0048,16,83811545,84111545,83477208,84445883,LDetect EUR block (full block: 16:83477208-84445883)
ldEUR_16_0049,16,84647284,84947284,84445883,85148685,LDetect EUR block (full block: 16:84445883-85148685)
ldEUR_16_0050,16,85502642,85802642,85148685,86156599,LDetect EUR block (full block: 16:85148685-86156599)
ldEUR_16_0051,16,86336005,86636005,86156599,86815411,LDetect EUR block (full block: 16:86156599-86815411)
ldEUR_16_0052,16,87081380,87381380,86815411,87647349,LDetect EUR block (full block: 16:86815411-87647349)
ldEUR_16_0053,16,88194257,88494257,87647349,89041165,LDetect EUR block (full block: 16:87647349-89041165)
ldEUR_16_0054,16,89516988,89816988,89041165,90292812,LDetect EUR block (full block: 16:89041165-90292812)
ldEUR_17_0001,17,436227,736227,56,1172399,LDetect EUR block (full block: 17:56-1172399)
ldEUR_17_0002,17,1400565,1700565,1172399,1928731,LDetect EUR block (full block: 17:1172399-1928731)
ldEUR_17_0003,17,2665521,2965521,1928731,3702312,LDetect EUR block (full block: 17:1928731-3702312)
ldEUR_17_0004,17,4049286,4349286,3702312,4696261,LDetect EUR block (full block: 17:3702312-4696261)
ldEUR_17_0005,17,5068797,5368797,4696261,5741334,LDetect EUR block (full block: 17:4696261-5741334)
ldEUR_17_0006,17,6379366,6679366,5741334,7317398,LDetect EUR block (full block: 17:5741334-7317398)
ldEUR_17_0007,17,7661911,7961911,7317398,8306425,LDetect EUR block (full block: 17:7317398-8306425)
ldEUR_17_0008,17,8986173,9286173,8306425,9965921,LDetect EUR block (full block: 17:8306425-9965921)
ldEUR_17_0009,17,10384368,10684368,9965921,11102815,LDetect EUR block (full block: 17:9965921-11102815)
ldEUR_17_0010,17,11668792,11968792,11102815,12534769,LDetect EUR block (full block: 17:11102815-12534769)
ldEUR_17_0011,17,12707570,13007570,12534769,13180372,LDetect EUR block (full block: 17:12534769-13180372)
ldEUR_17_0012,17,13387504,13687504,13180372,13894637,LDetect EUR block (full block: 17:13180372-13894637)
ldEUR_17_0013,17,14306867,14606867,13894637,15019097,LDetect EUR block (full block: 17:13894637-15019097)
ldEUR_17_0014,17,15565719,15865719,15019097,16412342,LDetect EUR block (full block: 17:15019097-16412342)
ldEUR_17_0015,17,17484331,17784331,16412342,18856320,LDetect EUR block (full block: 17:16412342-18856320)
ldEUR_17_0016,17,19923338,20223338,18856320,21290357,LDetect EUR block (full block: 17:18856320-21290357)
ldEUR_17_0017,17,24162300,24462300,21290357,27334244,LDetect EUR block (full block: 17:21290357-27334244)
ldEUR_17_0018,17,28410367,28710367,27334244,29786491,LDetect EUR block (full block: 17:27334244-29786491)
ldEUR_17_0019,17,30512458,30812458,29786491,31538425,LDetect EUR block (full block: 17:29786491-31538425)
ldEUR_17_0020,17,32075611,32375611,31538425,32912798,LDetect EUR block (full block: 17:31538425-32912798)
ldEUR_17_0021,17,33540917,33840917,32912798,34469036,LDetect EUR block (full block: 17:32912798-34469036)
ldEUR_17_0022,17,35489190,35789190,34469036,36809344,LDetect EUR block (full block: 17:34469036-36809344)
ldEUR_17_0023,17,37693374,37993374,36809344,38877404,LDetect EUR block (full block: 17:36809344-38877404)
ldEUR_17_0024,17,39238607,39538607,38877404,39899810,LDetect EUR block (full block: 17:38877404-39899810)
ldEUR_17_0025,17,40685948,40985948,39899810,41772087,LDetect EUR block (full block: 17:39899810-41772087)
ldEUR_17_0026,17,42264496,42564496,41772087,43056905,LDetect EUR block (full block: 17:41772087-43056905)
ldEUR_17_0027,17,44316463,44616463,43056905,45876022,LDetect EUR block (full block: 17:43056905-45876022)
ldEUR_17_0028,17,46546711,46846711,45876022,47517400,LDetect EUR block (full block: 17:45876022-47517400)
ldEUR_17_0029,17,48558178,48858178,47517400,49898957,LDetect EUR block (full block: 17:47517400-49898957)
ldEUR_17_0030,17,50159006,50459006,49898957,50719055,LDetect EUR block (full block: 17:49898957-50719055)
ldEUR_17_0031,17,51122586,51422586,50719055,51826118,LDetect EUR block (full block: 17:50719055-51826118)
ldEUR_17_0032,17,52562775,52862775,51826118,53599432,LDetect EUR block (full block: 17:51826118-53599432)
ldEUR_17_0033,17,54328486,54628486,53599432,55357541,LDetect EUR block (full block: 17:53599432-55357541)
ldEUR_17_0034,17,56272526,56572526,55357541,57487512,LDetect EUR block (full block: 17:55357541-57487512)
ldEUR_17_0035,17,58250133,58550133,57487512,59312755,LDetect EUR block (full block: 17:57487512-59312755)
ldEUR_17_0036,17,60279172,60579172,59312755,61545589,LDetect EUR block (full block: 17:59312755-61545589)
ldEUR_17_0037,17,62196858,62496858,61545589,63148128,LDetect EUR block (full block: 17:61545589-63148128)
ldEUR_17_0038,17,63824279,64124279,63148128,64800430,LDetect EUR block (full block: 17:63148128-64800430)
ldEUR_17_0039,17,66179600,66479600,64800430,67858770,LDetect EUR block (full block: 17:64800430-67858770)
ldEUR_17_0040,17,68473293,68773293,67858770,69387817,LDetect EUR block (full block: 17:67858770-69387817)
ldEUR_17_0041,17,70880010,71180010,69387817,72672203,LDetect EUR block (full block: 17:69387817-72672203)
ldEUR_17_0042,17,73373881,73673881,72672203,74375560,LDetect EUR block (full block: 17:72672203-74375560)
ldEUR_17_0043,17,75169486,75469486,74375560,76263413,LDetect EUR block (full block: 17:74375560-76263413)
ldEUR_17_0044,17,76631024,76931024,76263413,77298636,LDetect EUR block (full block: 17:76263413-77298636)
ldEUR_17_0045,17,77918112,78218112,77298636,78837588,LDetect EUR block (full block: 17:77298636-78837588)
ldEUR_17_0046,17,79285998,79585998,78837588,80034408,LDetect EUR block (full block: 17:78837588-80034408)
ldEUR_17_0047,17,80464658,80764658,80034408,81194908,LDetect EUR block (full block: 17:80034408-81194908)
ldEUR_18_0001,18,311565,611565,10644,912486,LDetect EUR block (full block: 18:10644-912486)
ldEUR_18_0002,18,1277698,1577698,912486,1942911,LDetect EUR block (full block: 18:912486-1942911)
ldEUR_18_0003,18,2767284,3067284,1942911,3891658,LDetect EUR block (full block: 18:1942911-3891658)
ldEUR_18_0004,18,4712919,5012919,3891658,5834180,LDetect EUR block (full block: 18:3891658-5834180)
ldEUR_18_0005,18,6312332,6612332,5834180,7090485,LDetect EUR block (full block: 18:5834180-7090485)
ldEUR_18_0006,18,7644708,7944708,7090485,8498931,LDetect EUR block (full block: 18:7090485-8498931)
ldEUR_18_0007,18,9637422,9937422,8498931,11075913,LDetect EUR block (full block: 18:8498931-11075913)
ldEUR_18_0008,18,11340676,11640676,11075913,11905440,LDetect EUR block (full block: 18:11075913-11905440)
ldEUR_18_0009,18,13023119,13323119,11905440,14440799,LDetect EUR block (full block: 18:11905440-14440799)
ldEUR_18_0010,18,16813321,17113321,14440799,19485844,LDetect EUR block (full block: 18:14440799-19485844)
ldEUR_18_0011,18,19917658,20217658,19485844,20649472,LDetect EUR block (full block: 18:19485844-20649472)
